Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Dwell time per patch,Total dwell time per stimulus
019,AZ,146,H310L25,H310L25_50,25,50,310,4.3,11.6953,FALSE,4,FALSE,0,3,0,0,33.608
019,AZ,146,H310L25,H310L25_50,25,50,310,5.425,9.2537,TRUE,4,FALSE,0,3,0,0,33.608
019,AZ,146,H310L25,H310L25_50,25,50,310,5.8,8.2344,TRUE,4,TRUE,2,3,1,120,33.608
019,AZ,146,H310L25,H310L25_50,25,50,310,8.8,6.5434,TRUE,4,FALSE,0,3,0,0,33.608
019,AZ,146,H310L25,H310L25_50,25,50,310,9.55,14.3268,TRUE,4,FALSE,0,3,0,0,33.608
019,AZ,163,H310L25,H310L25_25,25,25,310,1.3,9.0318,FALSE,6,FALSE,0,3,0,0,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,2.8,9.1356,FALSE,6,TRUE,1,3,1,80,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,3.55,7.69,TRUE,6,FALSE,0,3,0,0,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,4.675,8.8007,TRUE,6,FALSE,0,3,0,0,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,6.175,14.6672,TRUE,6,FALSE,0,3,0,0,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,6.55,15.0305,TRUE,6,FALSE,0,3,0,0,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,6.925,5.8358,TRUE,6,FALSE,0,3,0,0,14.6092
019,AZ,163,H310L25,H310L25_25,25,25,310,9.925,2.2249,TRUE,6,TRUE,2,3,2,204,14.6092
019,AZ,70,H310L25,H310L25_75,25,75,310,1.675,7.345,FALSE,6,TRUE,1,1,1,115.9,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,2.05,7.5593,FALSE,6,FALSE,0,1,0,0,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,5.05,5.9749,TRUE,6,FALSE,0,1,0,0,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,7.3,10.3403,TRUE,6,FALSE,0,1,0,0,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,7.675,4.2474,TRUE,6,FALSE,0,1,0,0,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,8.05,10.8269,TRUE,6,FALSE,0,1,0,0,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,8.425,10.727,TRUE,6,FALSE,0,1,0,0,11.8064
019,AZ,70,H310L25,H310L25_75,25,75,310,9.175,4.4987,TRUE,6,FALSE,0,1,0,0,11.8064
019,AZ,142,H330L25,H330L25_50,25,50,330,2.05,14.6936,FALSE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,2.8,10.4903,FALSE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,3.925,7.3027,TRUE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,5.425,8.2231,TRUE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,6.55,14.5622,TRUE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,8.05,6.2579,TRUE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,9.175,11.559,TRUE,6,FALSE,0,2,0,0,13.0193
019,AZ,142,H330L25,H330L25_50,25,50,330,9.55,6.5683,TRUE,6,TRUE,2,2,1,144,13.0193
019,AZ,177,H330L25,H330L25_All,25,All,330,1.3,1.6433,FALSE,4,TRUE,1,3,1,116,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,1.675,15.4409,FALSE,4,TRUE,1,3,3,56,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,2.425,11.49,FALSE,4,TRUE,1,3,2,79.9,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,3.175,9.4295,FALSE,4,FALSE,0,3,0,0,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,3.55,3.9469,TRUE,4,FALSE,0,3,0,0,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,4.675,6.0882,TRUE,4,FALSE,0,3,0,0,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,7.675,7.7928,TRUE,4,FALSE,0,3,0,0,10.5336
019,AZ,177,H330L25,H330L25_All,25,All,330,8.8,4.1184,TRUE,4,FALSE,0,3,0,0,10.5336
019,AZ,111,H330L25,H330L25_75,25,75,330,4.3,8.384,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,5.05,12.9511,TRUE,8,TRUE,1,1,1,196,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,5.8,6.7315,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,6.175,8.3509,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,6.925,5.6982,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,7.3,11.6544,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,8.425,12.5192,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,111,H330L25,H330L25_75,25,75,330,9.925,10.74,TRUE,8,FALSE,0,1,0,0,15.2111
019,AZ,37,H350L25,H350L25_50,25,50,350,2.05,6.8369,FALSE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,3.925,15.2478,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,4.675,4.4989,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,7.3,5.5847,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,7.675,11.1436,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,8.425,13.9964,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,9.175,5.8367,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,37,H350L25,H350L25_50,25,50,350,9.925,12.9792,TRUE,7,FALSE,0,0,0,0,10.435
019,AZ,187,H350L25,H350L25_75,25,75,350,1.3,11.051,FALSE,6,FALSE,0,2,0,0,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,2.8,17.1726,FALSE,6,FALSE,0,2,0,0,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,3.175,8.615,TRUE,6,FALSE,0,2,0,0,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,3.55,11.003,TRUE,6,FALSE,0,2,0,0,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,4.3,14.9886,TRUE,6,FALSE,0,2,0,0,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,5.8,11.0725,TRUE,6,TRUE,1,2,2,259.9,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,6.175,3.9846,TRUE,6,TRUE,1,2,1,63.9,12.4567
019,AZ,187,H350L25,H350L25_75,25,75,350,6.925,12.1306,TRUE,6,FALSE,0,2,0,0,12.4567
019,AZ,112,H350L25,H350L25_25,25,25,350,1.675,4.8575,FALSE,6,TRUE,1,1,1,56,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,2.425,3.1045,FALSE,6,FALSE,0,1,0,0,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,5.05,13.409,TRUE,6,FALSE,0,1,0,0,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,5.425,10.6595,TRUE,6,FALSE,0,1,0,0,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,6.55,13.5198,TRUE,6,FALSE,0,1,0,0,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,8.05,11.9828,TRUE,6,FALSE,0,1,0,0,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,8.8,8.232,TRUE,6,FALSE,0,1,0,0,16.2915
019,AZ,112,H350L25,H350L25_25,25,25,350,9.55,9.8966,TRUE,6,FALSE,0,1,0,0,16.2915
019,AZ,23,H10L75,H10L75_All,75,All,10,1.675,14.0591,FALSE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,2.05,5.087,FALSE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,2.8,9.051,FALSE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,3.55,10.2998,FALSE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,5.8,4.383,TRUE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,6.55,11.4376,TRUE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,6.925,10.8255,TRUE,4,FALSE,0,0,0,0,11.9378
019,AZ,23,H10L75,H10L75_All,75,All,10,8.05,12.8042,TRUE,4,FALSE,0,0,0,0,11.9378
019,AZ,17,H10L75,H10L75_25,75,25,10,1.3,5.5234,FALSE,5,TRUE,1,8,5,84,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,2.425,7.4392,FALSE,5,TRUE,4,8,2,328,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,3.175,10.3482,FALSE,5,TRUE,1,8,3,72,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,3.925,8.6205,TRUE,5,TRUE,1,8,4,203.9,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,5.05,8.4276,TRUE,5,FALSE,0,8,0,0,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,7.3,12.1995,TRUE,5,FALSE,0,8,0,0,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,7.675,2.2144,TRUE,5,FALSE,0,8,0,0,21.1247
019,AZ,17,H10L75,H10L75_25,75,25,10,9.55,12.2058,TRUE,5,TRUE,1,8,1,188,21.1247
019,AZ,178,H10L75,H10L75_25,75,25,10,4.3,10.3231,TRUE,8,TRUE,1,12,4,67.9,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,4.675,6.4253,TRUE,8,TRUE,2,12,3,219.9,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,5.425,8.7666,TRUE,8,FALSE,0,12,0,0,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,6.175,9.1608,TRUE,8,TRUE,2,12,5,223.9,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,8.425,10.7737,TRUE,8,FALSE,0,12,0,0,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,8.8,15.8494,TRUE,8,FALSE,0,12,0,0,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,9.175,11.153,TRUE,8,TRUE,1,12,1,131.9,13.5729
019,AZ,178,H10L75,H10L75_25,75,25,10,9.925,11.6041,TRUE,8,TRUE,6,12,2,987.9,13.5729
019,AZ,109,H30L75,H30L75_All,75,All,30,2.425,9.7479,FALSE,7,TRUE,1,5,1,79.9,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,4.3,11.7801,TRUE,7,FALSE,0,5,0,0,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,5.8,6.0996,TRUE,7,TRUE,2,5,2,235.9,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,6.55,11.5608,TRUE,7,TRUE,2,5,3,172,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,6.925,15.731,TRUE,7,FALSE,0,5,0,0,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,7.3,7.8681,TRUE,7,FALSE,0,5,0,0,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,8.425,13.5289,TRUE,7,FALSE,0,5,0,0,17.7655
019,AZ,109,H30L75,H30L75_All,75,All,30,9.55,11.7047,TRUE,7,FALSE,0,5,0,0,17.7655
019,AZ,88,H30L75,H30L75_50,75,50,30,1.3,13.0915,FALSE,6,FALSE,0,3,0,0,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,1.675,5.6825,FALSE,6,FALSE,0,3,0,0,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,3.55,10.6186,TRUE,6,FALSE,0,3,0,0,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,3.925,10.0504,TRUE,6,TRUE,1,3,3,52,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,5.05,5.368,TRUE,6,TRUE,1,3,2,240,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,6.175,9.6003,TRUE,6,FALSE,0,3,0,0,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,7.675,11.6475,TRUE,6,TRUE,1,3,1,60,14.8748
019,AZ,88,H30L75,H30L75_50,75,50,30,8.05,12.201,TRUE,6,FALSE,0,3,0,0,14.8748
019,AZ,170,H30L75,H30L75_50,75,50,30,2.05,4.9361,FALSE,5,TRUE,2,8,2,304,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,2.8,11.9527,FALSE,5,FALSE,0,8,0,0,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,3.175,11.2163,FALSE,5,FALSE,0,8,0,0,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,4.675,8.3142,TRUE,5,TRUE,1,8,4,104,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,5.425,6.0217,TRUE,5,FALSE,0,8,0,0,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,8.8,8.453,TRUE,5,TRUE,3,8,1,439.8,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,9.175,1.9744,TRUE,5,TRUE,1,8,5,260,10.7101
019,AZ,170,H30L75,H30L75_50,75,50,30,9.925,8.2066,TRUE,5,TRUE,1,8,3,148,10.7101
019,AZ,212,H50L75,H50L75_50,75,50,50,1.3,6.2625,FALSE,4,TRUE,1,6,4,68,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,2.05,6.5072,FALSE,4,FALSE,0,6,0,0,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,3.55,15.0371,FALSE,4,TRUE,1,6,3,200,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,3.925,17.0019,FALSE,4,FALSE,0,6,0,0,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,5.05,6.6735,TRUE,4,TRUE,2,6,2,268,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,5.8,7.9965,TRUE,4,FALSE,0,6,0,0,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,9.55,12.0603,TRUE,4,TRUE,2,6,1,368,10.4998
019,AZ,212,H50L75,H50L75_50,75,50,50,9.925,13.5959,TRUE,4,FALSE,0,6,0,0,10.4998
019,AZ,61,H50L75,H50L75_75,75,75,50,1.675,10.098,FALSE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,2.8,15.794,FALSE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,3.175,8.5907,FALSE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,4.675,8.5933,TRUE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,6.175,4.3316,TRUE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,7.675,15.8123,TRUE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,8.425,9.1902,TRUE,5,FALSE,0,0,0,0,11.3357
019,AZ,61,H50L75,H50L75_75,75,75,50,8.8,6.0252,TRUE,5,FALSE,0,0,0,0,11.3357
019,AZ,137,H50L75,H50L75_All,75,All,50,2.425,5.768,FALSE,7,FALSE,0,6,0,0,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,4.3,3.7611,TRUE,7,TRUE,3,6,2,296,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,5.425,2.7699,TRUE,7,FALSE,0,6,0,0,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,6.55,12.8958,TRUE,7,FALSE,0,6,0,0,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,6.925,8.442,TRUE,7,FALSE,0,6,0,0,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,7.3,10.5576,TRUE,7,FALSE,0,6,0,0,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,8.05,9.4091,TRUE,7,TRUE,1,6,3,108,8.7999
019,AZ,137,H50L75,H50L75_All,75,All,50,9.175,4.0595,TRUE,7,TRUE,2,6,1,136,8.7999
019,AZ,75,H70L75,H70L75_All,75,All,70,2.05,10.8352,FALSE,5,TRUE,2,6,3,144,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,3.175,1.8387,FALSE,5,TRUE,1,6,2,116,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,4.3,12.2505,FALSE,5,FALSE,0,6,0,0,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,5.05,8.0978,TRUE,5,FALSE,0,6,0,0,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,6.925,10.6009,TRUE,5,FALSE,0,6,0,0,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,8.05,10.5149,TRUE,5,TRUE,2,6,4,188,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,8.8,9.4279,TRUE,5,FALSE,0,6,0,0,12.5076
019,AZ,75,H70L75,H70L75_All,75,All,70,9.55,14.2143,TRUE,5,TRUE,1,6,1,96,12.5076
019,AZ,172,H70L75,H70L75_25,75,25,70,1.675,3.8826,FALSE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,2.425,6.8558,FALSE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,3.55,1.6522,FALSE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,4.675,11.4998,TRUE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,5.8,13.6141,TRUE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,6.175,9.5248,TRUE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,7.3,13.3579,TRUE,5,FALSE,0,1,0,0,10.6158
019,AZ,172,H70L75,H70L75_25,75,25,70,9.925,13.1978,TRUE,5,TRUE,1,1,1,63.9,10.6158
019,AZ,83,H70L75,H70L75_All,75,All,70,1.3,9.0926,FALSE,6,FALSE,0,1,0,0,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,2.8,8.935,FALSE,6,FALSE,0,1,0,0,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,3.925,7.0019,TRUE,6,FALSE,0,1,0,0,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,5.425,13.6561,TRUE,6,TRUE,1,1,1,52,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,6.55,6.8922,TRUE,6,FALSE,0,1,0,0,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,7.675,2.4175,TRUE,6,FALSE,0,1,0,0,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,8.425,10.1661,TRUE,6,FALSE,0,1,0,0,12.5688
019,AZ,83,H70L75,H70L75_All,75,All,70,9.175,10.6377,TRUE,6,FALSE,0,1,0,0,12.5688
019,AZ,129,H90L75,H90L75_All,75,All,90,1.3,12.0671,FALSE,4,FALSE,0,3,0,0,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,1.675,8.5988,FALSE,4,FALSE,0,3,0,0,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,2.05,5.2788,FALSE,4,TRUE,1,3,2,184,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,3.175,8.8257,FALSE,4,FALSE,0,3,0,0,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,4.675,12.9389,TRUE,4,TRUE,1,3,3,171.9,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,5.05,9.0013,TRUE,4,TRUE,1,3,1,299.9,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,5.8,10.5834,TRUE,4,FALSE,0,3,0,0,14.4151
019,AZ,129,H90L75,H90L75_All,75,All,90,6.925,14.83,TRUE,4,FALSE,0,3,0,0,14.4151
019,AZ,93,H90L75,H90L75_All,75,All,90,3.925,16.0625,FALSE,7,TRUE,1,2,1,56,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,5.425,9.66,TRUE,7,FALSE,0,2,0,0,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,6.175,7.1973,TRUE,7,FALSE,0,2,0,0,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,7.3,10.5499,TRUE,7,TRUE,1,2,2,163.9,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,7.675,6.3077,TRUE,7,FALSE,0,2,0,0,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,8.05,13.2089,TRUE,7,FALSE,0,2,0,0,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,9.55,12.0062,TRUE,7,FALSE,0,2,0,0,17.9851
019,AZ,93,H90L75,H90L75_All,75,All,90,9.925,14.6147,TRUE,7,FALSE,0,2,0,0,17.9851
019,AZ,174,H90L75,H90L75_All,75,All,90,2.425,12.3021,FALSE,5,FALSE,0,12,0,0,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,2.8,14.5179,FALSE,5,TRUE,1,12,6,88,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,3.55,13.8735,FALSE,5,FALSE,0,12,0,0,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,4.3,4.0888,TRUE,5,TRUE,4,12,1,667.8,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,6.55,11.805,TRUE,5,TRUE,2,12,4,227.9,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,8.425,1.4092,TRUE,5,TRUE,1,12,3,219.9,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,8.8,7.561,TRUE,5,TRUE,3,12,2,715.9,11.8056
019,AZ,174,H90L75,H90L75_All,75,All,90,9.175,7.8547,TRUE,5,TRUE,1,12,5,232,11.8056
019,AZ,49,H110L75,H110L75_75,75,75,110,1.3,12.6374,FALSE,3,TRUE,1,6,3,227.9,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,1.675,14.4771,FALSE,3,TRUE,1,6,4,76,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,2.05,8.979,FALSE,3,TRUE,1,6,1,187.9,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,2.8,8.8028,FALSE,3,FALSE,0,6,0,0,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,3.55,8.4254,FALSE,3,FALSE,0,6,0,0,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,6.175,12.3849,TRUE,3,TRUE,3,6,2,296,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,6.55,3.5863,TRUE,3,FALSE,0,6,0,0,17.929
019,AZ,49,H110L75,H110L75_75,75,75,110,7.675,9.5357,TRUE,3,FALSE,0,6,0,0,17.929
019,AZ,194,H110L75,H110L75_All,75,All,110,2.425,9.3394,FALSE,6,TRUE,1,12,6,211.9,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,4.3,7.2396,FALSE,6,TRUE,3,12,4,712,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,4.675,9.622,TRUE,6,TRUE,1,12,2,243.9,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,5.8,12.6069,TRUE,6,FALSE,0,12,0,0,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,8.05,9.2453,TRUE,6,TRUE,4,12,5,523.8,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,8.8,10.9764,TRUE,6,TRUE,2,12,3,376,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,9.175,12.369,TRUE,6,FALSE,0,12,0,0,10.3919
019,AZ,194,H110L75,H110L75_All,75,All,110,9.925,4.8452,TRUE,6,TRUE,1,12,1,148,10.3919
019,AZ,116,H110L75,H110L75_50,75,50,110,3.175,1.478,FALSE,7,TRUE,6,21,7,1603.7,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,3.925,5.8855,TRUE,7,FALSE,0,21,0,0,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,5.05,9.7547,TRUE,7,TRUE,2,21,5,356,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,5.425,13.1817,TRUE,7,TRUE,2,21,3,292,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,6.925,6.8942,TRUE,7,TRUE,2,21,4,731.7,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,7.3,12.0821,TRUE,7,TRUE,3,21,1,692,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,8.425,8.5321,TRUE,7,TRUE,3,21,2,591.8,31.7129
019,AZ,116,H110L75,H110L75_50,75,50,110,9.55,11.4984,TRUE,7,TRUE,3,21,6,515.7,31.7129
019,AZ,157,H130L75,H130L75_25,75,25,130,1.675,6.005,FALSE,5,TRUE,2,6,1,144,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,2.05,12.4671,FALSE,5,FALSE,0,6,0,0,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,3.175,12.2514,FALSE,5,FALSE,0,6,0,0,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,3.925,12.3317,TRUE,5,FALSE,0,6,0,0,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,4.675,12.3916,TRUE,5,FALSE,0,6,0,0,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,6.55,14.8647,TRUE,5,TRUE,4,6,2,448,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,7.675,13.1629,TRUE,5,FALSE,0,6,0,0,16.2488
019,AZ,157,H130L75,H130L75_25,75,25,130,8.8,7.9593,TRUE,5,FALSE,0,6,0,0,16.2488
019,AZ,41,H130L75,H130L75_50,75,50,130,2.425,7.3662,FALSE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,4.3,15.7797,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,5.05,13.3117,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,5.8,15.1725,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,6.925,6.933,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,7.3,15.2323,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,8.05,12.7604,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,41,H130L75,H130L75_50,75,50,130,8.425,9.9852,TRUE,7,FALSE,0,0,0,0,23.7207
019,AZ,77,H130L75,H130L75_All,75,All,130,1.3,12.164,FALSE,5,FALSE,0,1,0,0,11.6335
019,AZ,77,H130L75,H130L75_All,75,All,130,2.8,7.737,FALSE,5,FALSE,0,1,0,0,11.6335
